0.477694	0.502627	0.530033	0.560632	0.586257	0.607848	0.619592	0.633810	0.650957	0.663370	0.667550	0.671830	0.663544	0.660450	0.657670	0.649096	0.641642	0.642188	0.646343	0.650449	0.647194	0.647358	0.650954	0.654845	0.655244	0.657339	0.662119	0.668377	0.671961	0.670219	0.667353	0.666573	0.667979	0.666951	0.664167	0.660284	0.654159	0.650582	0.649035	0.643421	0.648232	0.648643	0.648881	0.648647	0.650926	0.650553	0.660604	0.674208	0.674155	0.673997	0.665780	0.660161	0.656019	0.659449	0.656390	0.649210	0.648109	0.637305	0.652796	0.657508	0.651953	0.652156	0.652198	0.660153	0.665013	0.667241	0.660710	0.659229	0.662677	0.667877	0.667531	0.663885	0.667190	0.668405	0.672908	0.651566	0.641428	0.634580	0.630508	0.633615	0.638548	0.640868	0.636477	0.642435	0.650238	0.635751	0.633341	0.626659	0.623374	0.624535	0.626047	0.627238	0.627314	0.639207	0.641836	0.646397	0.651274	0.652742	0.657180	0.658947	0.663421	0.666397	0.669812	0.674496	0.678591	0.679365	0.674717	0.670022	0.668356	0.667355	0.666849	0.665469	0.663740	0.666289	0.666928	0.670684	0.669816	0.670549	0.673903	0.674112	0.673650	0.671670	0.672632	0.672691	0.671169	0.668331	0.666666	0.665885	0.664128	0.661096	0.657416	0.660249	0.664495	0.667485	0.666044	0.668758	0.672274	0.673027	0.672316	0.670379	0.672558	0.672443	0.671171	0.671392	0.670630	0.668689	0.670000	0.666548	0.666863	0.668948	0.669103	0.672200	0.672960	0.675945	0.675122	0.674255	0.671634	0.665909	0.668316	0.665468	0.659452	0.657272	0.655949	0.656743	0.652415	0.653457	0.657724	0.662445	0.672162	0.670668	0.671371	0.673609	0.669819	0.663624	0.655663	0.654244	0.649021	0.643720	0.640077	0.635631	0.642878	0.645795	0.646400	0.647409	0.647537	0.651079	0.650854	0.653864	0.653743	0.656553	0.653444	0.655278	0.655267	0.656400	0.656149	0.657851	0.660042	0.656732	0.639923	0.638977	0.634763	0.631675	0.631142	0.627910	0.628997	0.630808	0.633250	0.634879	0.640805	0.639297	0.638467	0.642224	0.647778	0.643327	0.647719	0.645989	0.651008	0.655498	0.657862	0.665371	0.668226	0.670395	0.674553	0.676670	0.679685	0.681584	0.682211	0.679772	0.678715	0.681120	0.678827	0.675891	0.672074	0.670677	0.669819	0.668762	0.665569	0.665170	0.665088	0.665254	0.667888	0.669237	0.675057	0.681905	0.685989	0.682454	0.679806	0.682722	0.677995	0.675750	0.670948	0.668076	0.668408	0.668655	0.666689	0.660289	0.646312	0.639607	0.632780	0.625389	0.613043	0.595257	0.581200	0.553724	0.529226	0.504710	
0.503422	0.528518	0.556129	0.587755	0.614290	0.637351	0.650017	0.663547	0.680500	0.694198	0.698120	0.703329	0.695454	0.692436	0.690454	0.682615	0.674799	0.676297	0.680482	0.682723	0.678766	0.678471	0.683039	0.687230	0.688853	0.691539	0.693054	0.700704	0.705122	0.707238	0.708467	0.707445	0.708395	0.707869	0.701551	0.698529	0.691935	0.685912	0.685748	0.682291	0.684572	0.684644	0.685676	0.686740	0.689045	0.685264	0.696028	0.706605	0.702725	0.701958	0.697311	0.692689	0.688249	0.686351	0.684211	0.675148	0.669789	0.660562	0.672475	0.677197	0.671912	0.670216	0.670087	0.676067	0.678092	0.676006	0.672016	0.667491	0.666590	0.667613	0.667161	0.661726	0.663301	0.658398	0.661413	0.654436	0.650506	0.646122	0.650191	0.653634	0.661665	0.667129	0.664943	0.672647	0.678491	0.666349	0.663400	0.656032	0.652317	0.656900	0.658763	0.661782	0.657165	0.667353	0.671534	0.677007	0.682127	0.681677	0.687739	0.689902	0.693789	0.695022	0.698143	0.704806	0.708451	0.711752	0.709723	0.706560	0.704618	0.703191	0.701486	0.697331	0.691565	0.692670	0.694096	0.698428	0.696770	0.696905	0.702157	0.703224	0.704155	0.702893	0.703659	0.703986	0.703280	0.702055	0.701219	0.699132	0.695383	0.690925	0.686898	0.690888	0.693598	0.696181	0.694551	0.694606	0.697984	0.700934	0.703547	0.702944	0.705145	0.705404	0.704232	0.705598	0.705857	0.703399	0.703242	0.697773	0.698169	0.699075	0.698297	0.700493	0.702019	0.705646	0.704646	0.703952	0.702376	0.697687	0.701092	0.699604	0.696199	0.694849	0.694424	0.697176	0.693626	0.692920	0.693556	0.695978	0.705561	0.701252	0.696057	0.692304	0.689641	0.689387	0.685069	0.688850	0.689122	0.684757	0.676860	0.667249	0.675628	0.678942	0.677089	0.678287	0.681276	0.686287	0.688060	0.687852	0.687945	0.687535	0.685622	0.686186	0.687132	0.686365	0.685247	0.685822	0.686557	0.679658	0.664076	0.666741	0.658208	0.659115	0.658934	0.656236	0.653618	0.657264	0.661629	0.664411	0.670256	0.672612	0.672979	0.676357	0.676813	0.674595	0.677741	0.678392	0.683046	0.691731	0.694697	0.701251	0.704289	0.706042	0.709293	0.710196	0.713289	0.715786	0.717234	0.714992	0.713370	0.714243	0.710308	0.706998	0.703584	0.703651	0.705313	0.705570	0.702253	0.702643	0.700967	0.698883	0.699753	0.701285	0.704524	0.711170	0.716458	0.713058	0.708970	0.710130	0.706023	0.704690	0.703776	0.703807	0.704168	0.704240	0.701443	0.692980	0.678331	0.672867	0.665634	0.657524	0.642064	0.622272	0.606244	0.578412	0.551332	0.525087	
0.539294	0.566344	0.592936	0.620142	0.644633	0.667951	0.681445	0.695698	0.715217	0.732869	0.740222	0.748421	0.742129	0.738390	0.736567	0.730995	0.723878	0.722553	0.724422	0.725730	0.722788	0.718919	0.724048	0.730316	0.733332	0.735690	0.734838	0.738535	0.741526	0.744532	0.747067	0.743140	0.745251	0.747536	0.741299	0.738503	0.734440	0.727673	0.727439	0.725271	0.728772	0.729749	0.730028	0.729525	0.734489	0.727239	0.739970	0.748235	0.743676	0.743326	0.739837	0.734710	0.731966	0.728633	0.730371	0.722895	0.716567	0.707358	0.716102	0.720048	0.716372	0.712923	0.712321	0.720434	0.725456	0.724878	0.721072	0.715633	0.715109	0.710749	0.709764	0.707386	0.707981	0.702944	0.703865	0.697563	0.692928	0.689376	0.690844	0.696132	0.700625	0.702365	0.700564	0.708730	0.716523	0.708744	0.704592	0.703739	0.700063	0.702776	0.702961	0.707273	0.699103	0.707389	0.710867	0.714745	0.721926	0.725093	0.729767	0.729225	0.734520	0.736714	0.736907	0.742633	0.748070	0.754239	0.753014	0.749067	0.747664	0.748409	0.747100	0.742058	0.734871	0.735415	0.737045	0.740763	0.739148	0.737907	0.743637	0.744987	0.745341	0.742435	0.744708	0.745771	0.745964	0.745114	0.743027	0.743374	0.741353	0.736489	0.732430	0.734149	0.734844	0.737778	0.737519	0.738919	0.742418	0.743005	0.747570	0.749248	0.749671	0.750793	0.750382	0.751421	0.750817	0.747709	0.748762	0.742591	0.741028	0.741683	0.740889	0.740728	0.739521	0.744920	0.744853	0.743918	0.742809	0.739651	0.744124	0.742698	0.739588	0.740077	0.741674	0.744165	0.736867	0.733490	0.736194	0.738352	0.744786	0.741056	0.740168	0.739505	0.733344	0.730239	0.722890	0.721941	0.722159	0.719884	0.717929	0.711780	0.716998	0.718486	0.716845	0.715026	0.716143	0.720570	0.720399	0.722575	0.722135	0.724284	0.721915	0.723863	0.724653	0.723507	0.724409	0.724994	0.725329	0.718113	0.701877	0.708442	0.700336	0.699885	0.696928	0.696619	0.697512	0.698125	0.700429	0.703339	0.706275	0.709243	0.711578	0.718322	0.717793	0.716881	0.719819	0.722282	0.726304	0.735215	0.739219	0.745169	0.747186	0.748699	0.751613	0.751522	0.753683	0.755508	0.756796	0.755641	0.755336	0.755530	0.751486	0.747923	0.746103	0.745173	0.744326	0.743936	0.741166	0.742348	0.740701	0.739239	0.740856	0.741238	0.744413	0.751325	0.754735	0.749880	0.747528	0.748586	0.744579	0.741536	0.741099	0.741600	0.743467	0.745744	0.745326	0.736522	0.719648	0.712538	0.701465	0.689591	0.672185	0.651034	0.634808	0.606986	0.578706	0.554099	
0.550363	0.577067	0.601873	0.627486	0.654968	0.679964	0.692563	0.705292	0.725202	0.744640	0.755207	0.765173	0.759734	0.755841	0.754310	0.750527	0.743878	0.743149	0.744857	0.747475	0.744206	0.741931	0.747787	0.752686	0.751998	0.751576	0.748682	0.750927	0.754032	0.758127	0.758191	0.754544	0.759690	0.764530	0.758655	0.758097	0.754354	0.746432	0.745631	0.742571	0.746493	0.748107	0.747948	0.748643	0.752595	0.750083	0.761107	0.768311	0.761402	0.759659	0.756544	0.753393	0.753321	0.746701	0.749111	0.737951	0.732855	0.726215	0.734823	0.738218	0.732438	0.728478	0.728958	0.736305	0.745033	0.744742	0.742736	0.736173	0.734912	0.731441	0.730265	0.727125	0.727981	0.726804	0.724731	0.717511	0.714254	0.712564	0.709141	0.711900	0.718735	0.725170	0.725469	0.730193	0.736711	0.729335	0.727571	0.725035	0.719713	0.723980	0.725259	0.726437	0.715772	0.721084	0.728394	0.733145	0.741727	0.745768	0.747334	0.748307	0.757941	0.756912	0.751995	0.752414	0.757631	0.764268	0.766497	0.764828	0.763790	0.764665	0.763501	0.760045	0.753513	0.754718	0.755288	0.759530	0.756588	0.754471	0.760361	0.759997	0.759761	0.757341	0.757615	0.756983	0.757852	0.758644	0.756875	0.758922	0.757113	0.756686	0.754771	0.757392	0.758115	0.758597	0.755849	0.758136	0.761483	0.761380	0.763476	0.763635	0.764785	0.764940	0.766989	0.767316	0.768181	0.764281	0.763433	0.758865	0.758385	0.758981	0.759655	0.760551	0.756057	0.758814	0.757369	0.758217	0.758478	0.754343	0.760217	0.759820	0.755350	0.755591	0.757470	0.762932	0.760573	0.755699	0.755136	0.755109	0.763689	0.761798	0.758070	0.755855	0.750145	0.747437	0.739449	0.737041	0.739657	0.737315	0.731970	0.727597	0.734363	0.738663	0.738571	0.737765	0.737807	0.745727	0.746307	0.747562	0.745741	0.748252	0.746381	0.749056	0.750113	0.748454	0.745947	0.743293	0.742832	0.739434	0.721013	0.731421	0.724520	0.726718	0.722651	0.720620	0.720569	0.721428	0.723605	0.726692	0.726267	0.727256	0.728948	0.735600	0.736292	0.736461	0.737324	0.738413	0.743624	0.751948	0.755707	0.760981	0.761247	0.762559	0.764612	0.764895	0.767846	0.770883	0.772921	0.771604	0.771909	0.772127	0.767019	0.762211	0.758695	0.757155	0.757148	0.757287	0.755397	0.756191	0.754639	0.756219	0.758122	0.756340	0.759391	0.764690	0.768154	0.764314	0.759383	0.761399	0.757652	0.754692	0.753652	0.754320	0.757062	0.758180	0.758095	0.750005	0.731139	0.724642	0.716855	0.706487	0.688326	0.663981	0.646432	0.618441	0.589742	0.565503	
0.566415	0.593637	0.618079	0.642792	0.672955	0.698292	0.709774	0.721735	0.741503	0.761504	0.774396	0.785373	0.783100	0.779979	0.778702	0.776733	0.772337	0.771422	0.775490	0.779452	0.774192	0.772497	0.775554	0.780406	0.778461	0.779543	0.777158	0.778526	0.780088	0.782113	0.776029	0.772637	0.775745	0.784509	0.783418	0.785270	0.784050	0.778884	0.776726	0.773551	0.774748	0.774985	0.777478	0.778570	0.776932	0.777218	0.782950	0.789757	0.781165	0.781874	0.780371	0.774700	0.774477	0.766742	0.774693	0.760042	0.755715	0.748642	0.754757	0.759562	0.753037	0.749493	0.750398	0.755895	0.762151	0.763065	0.765189	0.761808	0.760409	0.756504	0.755562	0.755224	0.754327	0.754451	0.750652	0.742497	0.737775	0.731451	0.725198	0.732408	0.738935	0.743005	0.743613	0.750105	0.757401	0.748941	0.749886	0.751357	0.745624	0.746776	0.750164	0.754247	0.742963	0.746216	0.754813	0.762497	0.769341	0.772952	0.776478	0.776661	0.787004	0.785626	0.778875	0.776297	0.777599	0.780894	0.785900	0.784143	0.783898	0.788989	0.790255	0.787628	0.783222	0.787281	0.788774	0.793233	0.788057	0.783754	0.790031	0.785974	0.783622	0.782481	0.780943	0.780071	0.781210	0.782829	0.781402	0.782512	0.781970	0.785744	0.785567	0.787143	0.785188	0.786550	0.782078	0.784501	0.787824	0.785103	0.785258	0.786977	0.787127	0.787592	0.788614	0.786481	0.789169	0.784651	0.787700	0.786350	0.789274	0.793948	0.794122	0.795506	0.788588	0.790097	0.784766	0.782810	0.782718	0.777637	0.780918	0.780948	0.776396	0.777792	0.781085	0.788355	0.786539	0.779660	0.779492	0.782753	0.789677	0.783584	0.779628	0.778153	0.775583	0.774208	0.768120	0.761935	0.762527	0.760414	0.759209	0.755160	0.762425	0.767840	0.769281	0.770911	0.770677	0.775628	0.775886	0.775789	0.774061	0.775057	0.774444	0.777696	0.777857	0.773177	0.768852	0.767944	0.765908	0.765214	0.749018	0.763196	0.756724	0.756759	0.753129	0.751425	0.748929	0.751012	0.752820	0.754069	0.754146	0.750530	0.750761	0.756671	0.758479	0.758451	0.763265	0.762735	0.767868	0.775243	0.776809	0.783345	0.784092	0.787310	0.790892	0.791790	0.794503	0.798387	0.799703	0.797806	0.798426	0.799073	0.795144	0.790089	0.785856	0.785326	0.783717	0.781814	0.779359	0.779928	0.778181	0.780267	0.783283	0.779523	0.779847	0.784042	0.789695	0.789286	0.784977	0.789112	0.786312	0.781337	0.778908	0.779793	0.781280	0.781831	0.782184	0.774342	0.753251	0.743996	0.739380	0.726599	0.707259	0.684506	0.667239	0.638794	0.609274	0.583341	
0.576378	0.606394	0.632733	0.660196	0.689314	0.715649	0.731948	0.744479	0.763396	0.783619	0.797202	0.807308	0.805052	0.803058	0.802672	0.802775	0.801568	0.797738	0.797926	0.800012	0.794406	0.793370	0.794948	0.801290	0.801337	0.803230	0.796071	0.794147	0.797022	0.799724	0.796604	0.791352	0.792972	0.800509	0.798424	0.798907	0.797231	0.798545	0.799393	0.796784	0.799738	0.799700	0.799393	0.800995	0.800623	0.801697	0.807063	0.813936	0.808618	0.809537	0.807045	0.803862	0.799628	0.785680	0.795288	0.779580	0.774688	0.765866	0.773082	0.777982	0.772059	0.767436	0.767872	0.770769	0.777972	0.779336	0.778514	0.778495	0.777526	0.778903	0.776014	0.776425	0.770539	0.772533	0.766790	0.760096	0.759235	0.757740	0.752872	0.753345	0.754354	0.761798	0.765921	0.774839	0.778628	0.771076	0.773023	0.773414	0.772231	0.770210	0.771437	0.774208	0.764835	0.768434	0.778635	0.787167	0.793215	0.794807	0.799487	0.798165	0.808933	0.809037	0.801804	0.799858	0.798955	0.799924	0.806588	0.806957	0.807078	0.806123	0.806035	0.808698	0.807913	0.810022	0.810336	0.819077	0.814304	0.804751	0.810300	0.807180	0.803932	0.802006	0.801047	0.800178	0.799482	0.800187	0.798880	0.799779	0.799497	0.802450	0.802342	0.803767	0.799907	0.804847	0.799011	0.800369	0.802059	0.800183	0.800901	0.803800	0.805820	0.806639	0.809348	0.808142	0.812195	0.803877	0.810884	0.811189	0.812165	0.816750	0.815775	0.816866	0.809779	0.810870	0.808674	0.806121	0.807136	0.801765	0.806315	0.806077	0.798585	0.798295	0.798086	0.807176	0.808739	0.805250	0.801067	0.799611	0.810743	0.810585	0.809002	0.810159	0.807436	0.804430	0.796469	0.791535	0.792991	0.789318	0.787748	0.782298	0.788399	0.792208	0.792930	0.794155	0.794353	0.800436	0.804530	0.805323	0.800746	0.798993	0.795434	0.797995	0.796087	0.795575	0.794930	0.791948	0.788306	0.789730	0.776728	0.791030	0.782640	0.780293	0.777323	0.776690	0.775632	0.775636	0.774692	0.775361	0.776139	0.774580	0.773403	0.778412	0.780760	0.780225	0.787923	0.788510	0.792515	0.799793	0.800448	0.806972	0.805716	0.810453	0.815296	0.816327	0.818654	0.821468	0.822164	0.820223	0.820254	0.820801	0.817565	0.813010	0.810097	0.808429	0.806557	0.803381	0.800271	0.802702	0.801122	0.804680	0.810497	0.807137	0.807218	0.808991	0.811844	0.810829	0.809475	0.813006	0.808538	0.804426	0.802909	0.801767	0.802744	0.804845	0.804400	0.798079	0.777214	0.766106	0.758326	0.744509	0.728201	0.707552	0.691594	0.662529	0.630523	0.604120	
0.582014	0.612488	0.639528	0.669843	0.701728	0.728994	0.748208	0.762994	0.780937	0.800152	0.814647	0.821449	0.819043	0.817172	0.817237	0.817872	0.818831	0.815320	0.813336	0.816099	0.814733	0.813244	0.813349	0.816831	0.816387	0.819528	0.810677	0.811167	0.815615	0.818440	0.817419	0.814453	0.815113	0.815412	0.809182	0.810526	0.809135	0.812874	0.814191	0.812632	0.814175	0.818500	0.814124	0.817061	0.816672	0.819553	0.820446	0.825143	0.823250	0.823837	0.820853	0.816516	0.813460	0.799197	0.806417	0.794438	0.787228	0.779936	0.788435	0.791702	0.788539	0.782982	0.784145	0.787044	0.794302	0.794886	0.791745	0.795435	0.794583	0.797393	0.792843	0.794944	0.789321	0.793602	0.788503	0.780547	0.783383	0.777132	0.773693	0.772015	0.775015	0.779937	0.785995	0.792250	0.796219	0.791148	0.792016	0.788553	0.787292	0.783462	0.780521	0.782237	0.775326	0.780659	0.790627	0.798366	0.803455	0.803959	0.807357	0.804264	0.815467	0.813685	0.807787	0.807864	0.808798	0.810441	0.814250	0.813031	0.813396	0.814720	0.816026	0.816754	0.817747	0.822268	0.821482	0.826384	0.825015	0.819556	0.823957	0.817945	0.814027	0.812437	0.811437	0.808645	0.808279	0.808401	0.805619	0.804543	0.803748	0.808434	0.808325	0.807938	0.801171	0.806500	0.803701	0.808300	0.810604	0.810321	0.809560	0.811370	0.813562	0.816519	0.820848	0.819223	0.822111	0.814467	0.820565	0.821122	0.818106	0.822207	0.824816	0.826203	0.821890	0.822655	0.820442	0.819906	0.820467	0.812213	0.819562	0.822406	0.813568	0.813512	0.813811	0.821415	0.820158	0.820392	0.818018	0.817504	0.829149	0.825174	0.824646	0.828331	0.827064	0.822207	0.818626	0.814508	0.813574	0.807584	0.805306	0.798270	0.805950	0.806598	0.808134	0.810087	0.810912	0.815415	0.819817	0.820235	0.816574	0.812206	0.810287	0.810697	0.807865	0.807188	0.806536	0.803990	0.798294	0.799739	0.788526	0.797282	0.787347	0.781932	0.778794	0.781972	0.781727	0.783705	0.785892	0.785214	0.786208	0.787038	0.783997	0.787182	0.793377	0.794684	0.799359	0.804525	0.806534	0.813401	0.816269	0.823224	0.820949	0.826742	0.831396	0.832409	0.834512	0.836481	0.835206	0.833621	0.835065	0.835442	0.832601	0.829753	0.826245	0.822987	0.822719	0.820205	0.818117	0.820983	0.817709	0.819600	0.823086	0.819816	0.819491	0.821630	0.822485	0.821452	0.822657	0.827513	0.825972	0.823321	0.822337	0.820958	0.821343	0.821917	0.821506	0.815831	0.797101	0.782248	0.771149	0.756489	0.741218	0.721914	0.707613	0.675979	0.645491	0.619303	
0.591983	0.621084	0.648486	0.680417	0.715268	0.743578	0.760939	0.777814	0.795186	0.813360	0.828761	0.833367	0.831607	0.829855	0.828108	0.829933	0.831473	0.830473	0.825296	0.824089	0.822294	0.821645	0.821413	0.822965	0.825993	0.831066	0.825058	0.826852	0.837078	0.842735	0.842046	0.839060	0.837132	0.835695	0.828976	0.824054	0.824303	0.824470	0.825549	0.825079	0.823504	0.828523	0.827743	0.830117	0.828495	0.831984	0.834395	0.835508	0.837537	0.837989	0.834351	0.826316	0.825049	0.818516	0.824552	0.814064	0.807145	0.801616	0.809084	0.815548	0.817360	0.813183	0.811389	0.809240	0.813980	0.812330	0.810308	0.812101	0.810552	0.816388	0.815424	0.817366	0.813712	0.817183	0.815264	0.804664	0.805302	0.805194	0.805220	0.802864	0.803841	0.804611	0.811682	0.816741	0.818796	0.813887	0.810192	0.799333	0.796280	0.797018	0.793753	0.791347	0.783395	0.790996	0.800545	0.808342	0.811923	0.810850	0.812288	0.808381	0.820426	0.818490	0.814846	0.816429	0.817913	0.820665	0.824415	0.825638	0.822665	0.818011	0.819051	0.823431	0.825084	0.828755	0.826756	0.829410	0.828395	0.825867	0.831765	0.828438	0.823733	0.820140	0.819903	0.817371	0.818770	0.817544	0.810955	0.806274	0.806389	0.814005	0.814077	0.814730	0.810277	0.814475	0.814009	0.819228	0.820346	0.819436	0.821081	0.820232	0.826512	0.829389	0.830505	0.829468	0.829249	0.823846	0.828408	0.827738	0.823941	0.827234	0.828796	0.829576	0.829653	0.829142	0.829498	0.831088	0.831990	0.821961	0.829880	0.834608	0.827697	0.827703	0.828589	0.833090	0.829678	0.831621	0.829847	0.829626	0.845574	0.842905	0.840172	0.839208	0.834889	0.829940	0.823394	0.820842	0.823967	0.823978	0.818475	0.806030	0.811516	0.812969	0.813733	0.814250	0.816645	0.822374	0.826966	0.826500	0.822720	0.818965	0.817820	0.819431	0.815292	0.814046	0.813041	0.811415	0.805432	0.806221	0.798798	0.804198	0.796193	0.794369	0.794256	0.798752	0.796126	0.799722	0.805365	0.802606	0.804375	0.806412	0.804289	0.805208	0.809632	0.813359	0.813741	0.821147	0.821869	0.827806	0.830784	0.836541	0.833407	0.838822	0.842095	0.843362	0.846003	0.847944	0.845405	0.844736	0.847905	0.847476	0.844071	0.842095	0.838759	0.836518	0.835402	0.831076	0.827685	0.828429	0.823752	0.824168	0.825839	0.820432	0.818668	0.824458	0.827398	0.827095	0.828488	0.831466	0.832081	0.831964	0.831944	0.831004	0.830830	0.830450	0.830657	0.822762	0.803509	0.789038	0.775558	0.756682	0.740114	0.725464	0.711134	0.677626	0.650236	0.623612	
0.601117	0.627860	0.653465	0.684619	0.720806	0.749408	0.766871	0.785907	0.803904	0.820003	0.834900	0.837396	0.836340	0.836048	0.835155	0.839249	0.838059	0.836117	0.833107	0.831970	0.829071	0.829148	0.830706	0.832404	0.831509	0.835473	0.832463	0.836137	0.846542	0.850717	0.845681	0.845581	0.843395	0.842305	0.836942	0.828225	0.831838	0.832255	0.832912	0.835553	0.832955	0.832610	0.835955	0.839953	0.837512	0.842695	0.845630	0.847304	0.849002	0.853638	0.856367	0.846522	0.839559	0.835458	0.841013	0.832284	0.825330	0.821785	0.826459	0.831081	0.834863	0.833523	0.831413	0.830895	0.831336	0.829456	0.822436	0.822139	0.820977	0.824472	0.828016	0.829377	0.831105	0.830118	0.829761	0.819386	0.823781	0.822643	0.826990	0.828104	0.831617	0.829586	0.831229	0.833927	0.834166	0.826765	0.825961	0.813858	0.805880	0.806527	0.803622	0.801010	0.795271	0.800977	0.807368	0.815137	0.819878	0.819537	0.819970	0.813602	0.824199	0.824043	0.822106	0.826742	0.831801	0.833285	0.835052	0.834411	0.827072	0.821546	0.825095	0.830576	0.827978	0.826612	0.822529	0.825513	0.826039	0.825077	0.830211	0.827608	0.824188	0.821532	0.824606	0.825778	0.826862	0.824496	0.817392	0.811409	0.812005	0.819650	0.819374	0.822035	0.818300	0.820469	0.821474	0.826223	0.826869	0.824308	0.824157	0.820480	0.826030	0.832836	0.835389	0.832803	0.830166	0.830294	0.834309	0.831963	0.828357	0.831871	0.832307	0.833206	0.835705	0.837979	0.837344	0.838246	0.838119	0.829504	0.838794	0.844174	0.838834	0.838471	0.840971	0.844925	0.840886	0.841324	0.840181	0.838504	0.849810	0.843319	0.841369	0.839183	0.838474	0.836118	0.828728	0.826449	0.829949	0.827299	0.826289	0.816519	0.824997	0.826771	0.827364	0.826524	0.828214	0.834644	0.838962	0.839214	0.835294	0.830733	0.831456	0.833402	0.829232	0.827050	0.824800	0.822780	0.818774	0.820515	0.814522	0.817820	0.806239	0.801401	0.803745	0.809819	0.808349	0.812042	0.818017	0.812464	0.814712	0.815295	0.814227	0.814751	0.816955	0.824352	0.825755	0.832799	0.832910	0.838896	0.840512	0.844938	0.840416	0.845328	0.847283	0.847688	0.849220	0.852291	0.850368	0.850540	0.854963	0.853885	0.850429	0.847594	0.843841	0.843637	0.845307	0.842153	0.838273	0.834600	0.828701	0.828689	0.830930	0.826370	0.826265	0.832252	0.833282	0.834137	0.839692	0.842036	0.840088	0.840570	0.838165	0.836521	0.838187	0.840135	0.840878	0.829201	0.808791	0.794733	0.780882	0.758311	0.740226	0.726608	0.710361	0.677673	0.653813	0.625867	
0.605829	0.630413	0.657240	0.689641	0.721565	0.750334	0.770613	0.790406	0.808473	0.824895	0.842330	0.843413	0.841278	0.840955	0.841496	0.848767	0.846775	0.841966	0.838261	0.839709	0.838749	0.833749	0.833330	0.837675	0.837646	0.840479	0.839093	0.841582	0.846409	0.851642	0.848009	0.849699	0.845825	0.844776	0.845290	0.834955	0.834842	0.837463	0.840413	0.840249	0.839208	0.839161	0.840610	0.846560	0.843425	0.854033	0.855725	0.859564	0.857882	0.861092	0.864647	0.853519	0.848181	0.846164	0.850588	0.848210	0.839959	0.835354	0.840770	0.845737	0.847338	0.843289	0.840271	0.843846	0.840373	0.836367	0.828264	0.823157	0.818789	0.822375	0.824968	0.827138	0.833709	0.832419	0.832149	0.822477	0.824767	0.827113	0.828202	0.830187	0.833541	0.835794	0.837824	0.838241	0.834874	0.828986	0.827537	0.818467	0.810450	0.811750	0.812036	0.811991	0.808980	0.813263	0.818768	0.824669	0.829208	0.829005	0.830461	0.823567	0.829945	0.830701	0.830908	0.834289	0.838331	0.841062	0.839965	0.835981	0.831572	0.827172	0.827995	0.835414	0.834806	0.836192	0.830967	0.832636	0.834136	0.832040	0.834796	0.831482	0.829572	0.823696	0.825502	0.828654	0.832446	0.834864	0.829274	0.823973	0.824936	0.831949	0.830968	0.834128	0.832927	0.833404	0.832840	0.835576	0.838091	0.834958	0.832488	0.827209	0.831896	0.839493	0.842987	0.842603	0.838992	0.839521	0.845025	0.842160	0.840050	0.841643	0.840359	0.843471	0.843003	0.843623	0.843525	0.845589	0.842395	0.834230	0.842486	0.849112	0.846206	0.845310	0.844930	0.847841	0.845011	0.844573	0.844782	0.849429	0.866437	0.859170	0.853334	0.850816	0.849055	0.847987	0.842006	0.841395	0.843172	0.840094	0.842575	0.833250	0.839615	0.837197	0.834011	0.833661	0.835156	0.841365	0.843930	0.841915	0.840789	0.838651	0.840071	0.840832	0.837038	0.835428	0.833011	0.829567	0.827113	0.828113	0.822592	0.826145	0.817609	0.813437	0.814514	0.818046	0.818510	0.821799	0.827188	0.821768	0.824160	0.823532	0.824125	0.827480	0.831150	0.838567	0.839214	0.844984	0.846430	0.851899	0.852045	0.855263	0.850407	0.853439	0.854179	0.853312	0.855566	0.859152	0.858690	0.861204	0.865938	0.863844	0.859213	0.857961	0.852969	0.852253	0.853610	0.852210	0.847360	0.841214	0.833407	0.832879	0.836587	0.834764	0.836615	0.842950	0.845713	0.847870	0.851618	0.853970	0.851932	0.852859	0.850073	0.848746	0.851793	0.852216	0.852354	0.840824	0.819512	0.802900	0.788858	0.769295	0.751955	0.734617	0.715229	0.682454	0.659742	0.630711	
